"","lon","lat","bathy"
"25204",-126.575109,50.248326,15
"25205",-126.541224,50.264433,15
"25206",-126.507319,50.280534,15
"25207",-126.473392,50.296627,15
"25208",-126.439445,50.312712,15
"25209",-126.405478,50.32879,15
"25210",-126.371489,50.34486,15
"25211",-126.337479,50.360922,15
"25212",-126.30345,50.376976,15
"25213",-126.269398,50.393024,15
"25214",-126.235326,50.409063,15
"25215",-126.201234,50.425095,15
"25216",-126.167121,50.441118,15
"25217",-126.132987,50.457134,150
"25218",-126.098833,50.473142,150
"25219",-126.064656,50.489143,15
"25220",-126.03046,50.505135,15
"25221",-125.996243,50.52112,15
"25222",-125.962005,50.537098,15
"25223",-125.927746,50.553067,15
"25224",-125.893466,50.569029,15
"25225",-125.859165,50.584983,15
"25226",-125.824843,50.600928,15
"25227",-125.7905,50.616867,15
"25228",-125.756137,50.632797,15
"25229",-125.721753,50.64872,15
"25230",-125.687347,50.664634,15
"25231",-125.652922,50.680541,15
"25232",-125.618474,50.696439,15
"25233",-125.584006,50.712331,15
"25234",-125.549517,50.728214,15
"25235",-125.515007,50.744089,15
"25236",-125.480476,50.759956,15
"25237",-125.445924,50.775816,15
"25238",-125.411352,50.791667,15
"25239",-125.376758,50.80751,15
"25240",-125.342143,50.823347,15
"25241",-125.307506,50.839174,15
"25242",-125.272849,50.854993,15
"25243",-125.238172,50.870806,15
"25244",-125.203473,50.886609,15
"25245",-125.168753,50.902404,15
"25246",-125.134011,50.918192,15
"25247",-125.099249,50.933971,15
"25248",-125.064466,50.949743,15
"25249",-125.029662,50.965507,15
"25250",-124.994837,50.981262,15
"25251",-124.95999,50.997009,15
"25252",-124.925123,51.012748,15
"25253",-124.890234,51.028479,15
"25254",-124.855323,51.044202,15
"25255",-124.820393,51.059917,15
"25256",-124.78544,51.075624,15
"25257",-124.750468,51.091323,15
"25258",-124.715473,51.107012,15
"25259",-129.599261,48.772866,2644.699951
"25260",-129.56721,48.789651,2645.179932
"25261",-129.53514,48.806429,2634.870117
"25262",-129.503051,48.8232,2623.52002
"25263",-129.470941,48.839963,2612.129883
"25264",-129.438812,48.85672,2600.080078
"25265",-129.406664,48.873469,2586.629883
"25266",-129.374496,48.890211,2570.679932
"25267",-129.342308,48.906946,2551.310059
"25268",-129.310101,48.923675,2528.159912
"25269",-129.277873,48.940395,2501.780029
"25270",-129.245626,48.957109,2473.27002
"25271",-129.213359,48.973815,2444.389893
"25272",-129.181072,48.990513,2416.26001
"25273",-129.148766,49.007205,2390.840088
"25274",-129.116441,49.02389,2369.969971
"25275",-129.084094,49.040567,2355.5
"25276",-129.051729,49.057237,2351.350098
"25277",-129.019343,49.0739,2355.469971
"25278",-128.986938,49.090555,2367.899902
"25279",-128.954513,49.107203,2380.709961
"25280",-128.922068,49.123845,2389.620117
"25281",-128.889603,49.140478,2396.120117
"25282",-128.857118,49.157105,2397.23999
"25283",-128.824614,49.173724,2393.429932
"25284",-128.792089,49.190337,2387.139893
"25285",-128.759544,49.206941,2379.870117
"25286",-128.72698,49.223539,2371.800049
"25287",-128.694395,49.240129,2364.22998
"25288",-128.661791,49.256712,2358.550049
"25289",-128.629167,49.273288,2354.860107
"25290",-128.596522,49.289856,2350.699951
"25291",-128.563858,49.306417,2344.790039
"25292",-128.531173,49.322971,2339.77002
"25293",-128.498469,49.339517,2335.75
"25294",-128.465744,49.356057,2331.209961
"25295",-128.433,49.372588,2324.699951
"25296",-128.400235,49.389113,2319.209961
"25297",-128.36745,49.40563,2315.580078
"25298",-128.334644,49.422141,2312.639893
"25299",-128.30182,49.438642,2310.52002
"25300",-128.268975,49.455138,2310.959961
"25301",-128.236109,49.471626,2313.830078
"25302",-128.203224,49.488107,2319.949951
"25303",-128.170318,49.50458,2329.800049
"25304",-128.137392,49.521045,2339.169922
"25305",-128.104446,49.537504,2338.649902
"25306",-128.07148,49.553955,2322.110107
"25307",-128.038493,49.570399,2261.22998
"25308",-128.005487,49.586836,2118.209961
"25309",-127.972459,49.603265,1892.75
"25310",-127.939412,49.619687,1749.099976
"25311",-127.906344,49.6361,1762.02002
"25312",-127.873256,49.652507,1531.22998
"25313",-127.840148,49.668907,1195.949951
"25314",-127.80702,49.685299,1012.830017
"25315",-127.773871,49.701684,891.139771
"25316",-127.740702,49.718061,696.778992
"25317",-127.707512,49.734431,522.24762
"25318",-127.674302,49.750794,392.372162
"25319",-127.641071,49.767149,289.170288
"25320",-127.607822,49.783497,210.618149
"25321",-127.57455,49.799837,157.197113
"25322",-127.541259,49.816169,114.129303
"25323",-127.507946,49.832495,84.201836
"25324",-127.474614,49.848813,78.199997
"25325",-127.441262,49.865123,75.370003
"25326",-127.407888,49.881426,71.099998
"25327",-127.374494,49.897721,66.089996
"25328",-127.341081,49.914009,59.698013
"25329",-127.307646,49.930289,48.295696
"25330",-127.27419,49.946562,36.115631
"25331",-127.240715,49.962827,26.161959
"25332",-127.207218,49.979085,19.408329
"25333",-127.173702,49.995335,15
"25334",-127.140164,50.011578,15
"25335",-127.106606,50.027814,15
"25336",-127.073028,50.044042,15
"25337",-127.039428,50.060262,15
"25338",-127.005809,50.076475,15
"25339",-126.97217,50.09268,15
"25340",-126.938508,50.108878,15
"25341",-126.904827,50.125068,15
"25342",-126.871125,50.14125,15
"25343",-126.837402,50.157425,15
"25344",-126.803659,50.173593,15
"25345",-126.769895,50.189753,15
"25346",-126.736111,50.205905,15
"25347",-126.702304,50.222049,15
"25348",-126.668478,50.238185,15
"25349",-126.634632,50.254315,15
"25350",-126.600764,50.270437,15
"25351",-126.566876,50.286551,15
"25352",-126.532967,50.302657,15
"25353",-126.499038,50.318756,15
"25354",-126.465088,50.334847,15
"25355",-126.431117,50.350931,15
"25356",-126.397125,50.367006,15
"25357",-126.363112,50.383074,15
"25358",-126.329079,50.399135,15
"25359",-126.295024,50.415187,15
"25360",-126.260949,50.431233,15
"25361",-126.226854,50.447269,15
"25362",-126.192737,50.463299,150
"25363",-126.158599,50.479321,150
"25364",-126.124442,50.495335,15
"25365",-126.090262,50.511341,15
"25366",-126.056062,50.527339,15
"25367",-126.021841,50.543331,15
"25368",-125.9876,50.559313,15
"25369",-125.953337,50.575288,15
"25370",-125.919054,50.591256,15
"25371",-125.884749,50.607215,15
"25372",-125.850424,50.623167,15
"25373",-125.816077,50.63911,15
"25374",-125.78171,50.655047,15
"25375",-125.747322,50.670976,70.617546
"25376",-125.712913,50.686895,95.224907
"25377",-125.678483,50.702808,128.958939
"25378",-125.644032,50.718712,15
"25379",-125.60956,50.734609,15
"25380",-125.575068,50.750498,15
"25381",-125.540554,50.766379,15
"25382",-125.506018,50.782252,15
"25383",-125.471463,50.798117,15
"25384",-125.436886,50.813975,15
"25385",-125.402288,50.829824,15
"25386",-125.367669,50.845664,15
"25387",-125.333029,50.861497,15
"25388",-125.298369,50.877323,15
"25389",-125.263686,50.89314,15
"25390",-125.228983,50.908949,15
"25391",-125.194259,50.92475,15
"25392",-125.159513,50.940545,15
"25393",-125.124747,50.95633,15
"25394",-125.08996,50.972107,15
"25395",-125.055152,50.987876,15
"25396",-125.020322,51.003636,15
"25397",-124.985471,51.019389,15
"25398",-124.950599,51.035134,15
"25399",-124.915706,51.050871,15
"25400",-124.880791,51.066599,15
"25401",-124.845857,51.08232,15
"25402",-124.810899,51.098032,15
"25403",-124.775922,51.113737,15
"25404",-124.740923,51.129433,15
"25405",-129.625148,48.79444,2645.540039
"25406",-129.593096,48.811231,2641.25
"25407",-129.561024,48.828015,2631.310059
"25408",-129.528933,48.844792,2618.669922
"25409",-129.496822,48.861561,2605.379883
"25410",-129.464692,48.878324,2591.360107
"25411",-129.432542,48.895079,2576.149902
"25412",-129.400372,48.911827,2559.209961
"25413",-129.368182,48.928567,2539.969971
"25414",-129.335972,48.945301,2518.040039
"25415",-129.303744,48.962027,2494.370117
"25416",-129.271495,48.978746,2469.199951
"25417",-129.239227,48.995458,2443.540039
"25418",-129.206938,49.012163,2418.560059
"25419",-129.17463,49.02886,2395.47998
"25420",-129.142302,49.04555,2376.179932
"25421",-129.109955,49.062233,2362.51001
"25422",-129.077588,49.07891,2356.330078
"25423",-129.0452,49.095578,2356.050049
"25424",-129.012793,49.112239,2363.370117
"25425",-128.980366,49.128894,2373.889893
"25426",-128.947918,49.14554,2383.02002
"25427",-128.915452,49.16218,2389.840088
"25428",-128.882965,49.178812,2393.050049
"25429",-128.850459,49.195438,2391.879883
"25430",-128.817932,49.212055,2385.870117
"25431",-128.785385,49.228666,2377.389893
"25432",-128.75282,49.245269,2368.120117
"25433",-128.720233,49.261866,2358.860107
"25434",-128.687626,49.278454,2350.639893
"25435",-128.654999,49.295036,2343.649902
"25436",-128.622354,49.31161,2336.709961
"25437",-128.589687,49.328177,2329.77002
"25438",-128.557,49.344736,2323.5
"25439",-128.524293,49.361289,2320.300049
"25440",-128.491567,49.377833,2317.840088
"25441",-128.45882,49.394371,2307.060059
"25442",-128.426053,49.410902,2300.389893
"25443",-128.393266,49.427426,2297.459961
"25444",-128.360459,49.443941,2296.27002
"25445",-128.327631,49.460449,2295.97998
"25446",-128.294785,49.476951,2298.169922
"25447",-128.261917,49.493445,2302.550049
"25448",-128.229029,49.50993,2308.639893
"25449",-128.196121,49.526409,2319.959961
"25450",-128.163193,49.542881,2330.639893
"25451",-128.130244,49.559346,2330.22998
"25452",-128.097276,49.575803,2310.100098
"25453",-128.064287,49.592253,2250.97998
"25454",-128.031277,49.608694,2141.070068
"25455",-127.998249,49.625129,1988.660034
"25456",-127.965199,49.641557,1922.849976
"25457",-127.932129,49.657977,1881.550049
"25458",-127.899038,49.67439,1685.160034
"25459",-127.865928,49.690795,1368.640015
"25460",-127.832796,49.707193,1165.248779
"25461",-127.799645,49.723584,910.266968
"25462",-127.766473,49.739967,679.959778
"25463",-127.733282,49.756343,519.061523
"25464",-127.700069,49.772711,388.804382
"25465",-127.666836,49.789072,288.602814
"25466",-127.633583,49.805426,211.5616
"25467",-127.600309,49.821772,156.049774
"25468",-127.567016,49.838109,115.345322
"25469",-127.533701,49.85444,87.286835
"25470",-127.500366,49.870764,79.910004
"25471",-127.46701,49.88708,76.449997
"25472",-127.433635,49.903389,68.980003
"25473",-127.400238,49.91969,65.055733
"25474",-127.366821,49.935984,53.632221
"25475",-127.333383,49.95227,41.45462
"25476",-127.299926,49.968549,39.278103
"25477",-127.266447,49.98482,15
"25478",-127.232949,50.001084,23.491791
"25479",-127.199429,50.01734,23.917757
"25480",-127.165888,50.033589,18.411066
"25481",-127.132328,50.04983,15
"25482",-127.098746,50.066064,15
"25483",-127.065145,50.08229,15
"25484",-127.031522,50.098509,15
"25485",-126.997879,50.11472,15
"25486",-126.964216,50.130923,15
"25487",-126.93053,50.147119,15
"25488",-126.896826,50.163308,15
"25489",-126.8631,50.179488,15
"25490",-126.829353,50.195662,15
"25491",-126.795587,50.211827,15
"25492",-126.761799,50.227984,15
"25493",-126.727991,50.244135,15
"25494",-126.694162,50.260278,15
"25495",-126.660311,50.276413,15
"25496",-126.62644,50.29254,15
"25497",-126.592549,50.30866,15
"25498",-126.558637,50.324773,15
"25499",-126.524705,50.340877,15
"25500",-126.490751,50.356973,15
"25501",-126.456777,50.373063,15
"25502",-126.422782,50.389144,15
"25503",-126.388765,50.405218,15
"25504",-126.354729,50.421285,15
"25505",-126.320671,50.437342,15
"25506",-126.286593,50.453393,15
"25507",-126.252494,50.469436,170
"25508",-126.218373,50.485472,160
"25509",-126.184233,50.5015,15
"25510",-126.150071,50.517519,15
"25511",-126.115888,50.533531,15
"25512",-126.081685,50.549536,15
"25513",-126.047461,50.565531,15
"25514",-126.013215,50.58152,15
"25515",-125.978949,50.597502,15
"25516",-125.944662,50.613474,15
"25517",-125.910354,50.62944,15
"25518",-125.876025,50.645397,15
"25519",-125.841676,50.661347,15
"25520",-125.807305,50.677289,68.037987
"25521",-125.772912,50.693222,91.795204
"25522",-125.738499,50.709149,15
"25523",-125.704066,50.725067,173.251236
"25524",-125.669611,50.740977,215.378845
"25525",-125.635136,50.756879,291.910797
"25526",-125.600638,50.772775,15
"25527",-125.566121,50.788661,15
"25528",-125.531583,50.804539,15
"25529",-125.497023,50.82041,15
"25530",-125.462442,50.836273,15
"25531",-125.42784,50.852127,15
"25532",-125.393217,50.867975,15
"25533",-125.358573,50.883814,15
"25534",-125.323908,50.899644,15
"25535",-125.289222,50.915467,15
"25536",-125.254515,50.931283,15
"25537",-125.219786,50.94709,15
"25538",-125.185037,50.962888,15
"25539",-125.150266,50.978679,15
"25540",-125.115475,50.994462,15
"25541",-125.080662,51.010236,15
"25542",-125.045828,51.026003,15
"25543",-125.010973,51.041762,15
"25544",-124.976097,51.057512,15
"25545",-124.941199,51.073254,15
"25546",-124.90628,51.088989,15
"25547",-124.871341,51.104715,15
"25548",-124.83638,51.120433,15
"25549",-124.801398,51.136143,15
"25550",-124.766394,51.151845,15
"25551",-129.651056,48.816006,2642.100098
"25552",-129.619002,48.832803,2634.129883
"25553",-129.586929,48.849592,2623.5
"25554",-129.554836,48.866375,2610.51001
"25555",-129.522724,48.88315,2596.320068
"25556",-129.490591,48.899918,2581.179932
"25557",-129.45844,48.916679,2565.159912
"25558",-129.426268,48.933433,2547.840088
"25559",-129.394076,48.950179,2528.949951
"25560",-129.361865,48.966918,2508.560059
"25561",-129.329635,48.98365,2487.139893
"25562",-129.297385,49.000375,2464.919922
"25563",-129.265114,49.017094,2442.540039
"25564",-129.232824,49.033804,2419.870117
"25565",-129.200515,49.050507,2398.939941
"25566",-129.168185,49.067203,2381.300049
"25567",-129.135836,49.083892,2368.51001
"25568",-129.103466,49.100574,2361.290039
"25569",-129.071077,49.117248,2359.070068
"25570",-129.038668,49.133915,2362.379883
"25571",-129.006239,49.150575,2369.26001
"25572",-128.97379,49.167228,2376.949951
"25573",-128.941322,49.183873,2383.699951
"25574",-128.908833,49.200512,2388.429932
"25575",-128.876324,49.217142,2391.48999
"25576",-128.843796,49.233766,2384.27002
"25577",-128.811247,49.250382,2375.310059
"25578",-128.778679,49.266992,2365.23999
"25579",-128.746091,49.283593,2354.080078
"25580",-128.713482,49.300188,2343.419922
"25581",-128.680853,49.316776,2333.830078
"25582",-128.648206,49.333355,2324.179932
"25583",-128.615537,49.349928,2317.340088
"25584",-128.582848,49.366494,2311.389893
"25585",-128.550139,49.383052,2305.379883
"25586",-128.51741,49.399603,2296.459961
"25587",-128.484662,49.416147,2288.429932
"25588",-128.451893,49.432682,2282.060059
"25589",-128.419103,49.449211,2282.149902
"25590",-128.386294,49.465733,2281.810059
"25591",-128.353464,49.482248,2281.709961
"25592",-128.320615,49.498754,2283.26001
"25593",-128.287745,49.515254,2286.929932
"25594",-128.254856,49.531746,2292.919922
"25595",-128.221945,49.548231,2305.909912
"25596",-128.189015,49.564709,2316.560059
"25597",-128.156064,49.581179,2318.340088
"25598",-128.123093,49.597641,2301.899902
"25599",-128.090101,49.614097,2246.629883
"25600",-128.05709,49.630545,2149.100098
"25601",-128.024058,49.646986,1974.329956
"25602",-127.991006,49.66342,1797.719971
"25603",-127.957934,49.679846,1856.369995
"25604",-127.924841,49.696264,1757.369995
"25605",-127.891728,49.712676,1675.329956
"25606",-127.858595,49.729079,1414.409912
"25607",-127.825441,49.745476,1061.502075
"25608",-127.792266,49.761864,776.092651
"25609",-127.759072,49.778246,578.30011
"25610",-127.725856,49.79462,434.765198
"25611",-127.692622,49.810986,323.639557
"25612",-127.659366,49.827346,237.364319
"25613",-127.62609,49.843698,174.994843
"25614",-127.592793,49.860042,129.049286
"25615",-127.559475,49.876379,94.089676
"25616",-127.526138,49.892708,75.064743
"25617",-127.49278,49.90903,70.379997
"25618",-127.459401,49.925345,65.839996
"25619",-127.426002,49.941652,61.861259
"25620",-127.392583,49.957952,48.591042
"25621",-127.359143,49.974244,35.979572
"25622",-127.325682,49.990528,29.581238
"25623",-127.292201,50.006805,24.312969
"25624",-127.258699,50.023075,30.928276
"25625",-127.225176,50.039337,15
"25626",-127.191634,50.055592,15
"25627",-127.15807,50.071839,19.270985
"25628",-127.124486,50.088078,15
"25629",-127.090881,50.10431,15
"25630",-127.057256,50.120535,15
"25631",-127.023609,50.136752,15
"25632",-126.989943,50.152961,15
"25633",-126.956256,50.169163,15
"25634",-126.922547,50.185356,15
"25635",-126.888819,50.201542,15
"25636",-126.85507,50.217721,15
"25637",-126.821299,50.233893,15
"25638",-126.787508,50.250057,15
"25639",-126.753697,50.266213,15
"25640",-126.719865,50.282362,15
"25641",-126.686012,50.298503,15
"25642",-126.652139,50.314636,15
"25643",-126.618244,50.330762,15
"25644",-126.584329,50.346879,15
"25645",-126.550393,50.362989,15
"25646",-126.516436,50.379092,15
"25647",-126.482458,50.395187,15
"25648",-126.44846,50.411275,15
"25649",-126.41444,50.427354,15
"25650",-126.380401,50.443425,15
"25651",-126.346339,50.45949,15
"25652",-126.312257,50.475547,15
"25653",-126.278155,50.491596,190
"25654",-126.244031,50.507636,15
"25655",-126.209888,50.523669,15
"25656",-126.175722,50.539695,15
"25657",-126.141536,50.555713,15
"25658",-126.107329,50.571723,15
"25659",-126.073101,50.587725,61.1954
"25660",-126.038852,50.60372,83.238937
"25661",-126.004582,50.619706,112.420792
"25662",-125.970292,50.635685,105.341515
"25663",-125.93598,50.651655,15
"25664",-125.901648,50.667619,152.926102
"25665",-125.867294,50.683575,123.314415
"25666",-125.832919,50.699522,92.448074
"25667",-125.798524,50.715462,15
"25668",-125.764108,50.731393,15
"25669",-125.72967,50.747318,15
"25670",-125.695212,50.763233,15
"25671",-125.660732,50.779142,283.6604
"25672",-125.626232,50.795042,390.69928
"25673",-125.59171,50.810934,15
"25674",-125.557167,50.826819,15
"25675",-125.522604,50.842695,15
"25676",-125.488019,50.858564,15
"25677",-125.453413,50.874424,15
"25678",-125.418786,50.890277,15
"25679",-125.384138,50.906121,15
"25680",-125.349469,50.921958,15
"25681",-125.314779,50.937787,15
"25682",-125.280068,50.953607,15
"25683",-125.245335,50.96942,15
"25684",-125.210582,50.985224,15
"25685",-125.175807,51.001021,15
"25686",-125.141011,51.01681,15
"25687",-125.106194,51.03259,15
"25688",-125.071356,51.048362,15
"25689",-125.036497,51.064127,15
"25690",-125.001616,51.079883,15
"25691",-124.966714,51.095631,15
"25692",-124.931791,51.111371,15
"25693",-124.896847,51.127103,15
"25694",-124.861881,51.142826,15
"25695",-124.826895,51.158541,15
"25696",-124.791887,51.174248,15
"25697",-129.676984,48.837563,2636.590088
"25698",-129.644929,48.854366,2626.01001
"25699",-129.612854,48.871162,2614.02002
"25700",-129.580759,48.88795,2600.300049
"25701",-129.548645,48.904731,2585.52002
"25702",-129.516511,48.921505,2569.959961
"25703",-129.484358,48.938271,2553.5
"25704",-129.452184,48.955031,2536.189941
"25705",-129.419991,48.971783,2517.909912
"25706",-129.387779,48.988528,2498.929932
"25707",-129.355547,49.005267,2479.449951
"25708",-129.323295,49.021997,2460.080078
"25709",-129.291022,49.03872,2441
"25710",-129.258731,49.055436,2419.830078
"25711",-129.22642,49.072146,2399.870117
"25712",-129.194088,49.088848,2383.850098
"25713",-129.161737,49.105542,2372.419922
"25714",-129.129365,49.12223,2365.580078
"25715",-129.096975,49.13891,2362.600098
"25716",-129.064563,49.155583,2362.75
"25717",-129.032133,49.172249,2365.810059
"25718",-128.999682,49.188907,2370.330078
"25719",-128.967212,49.205559,2374.889893
"25720",-128.934721,49.222202,2380.22998
"25721",-128.90221,49.23884,2383.51001
"25722",-128.869681,49.255469,2380.23999
"25723",-128.83713,49.272091,2373.26001
"25724",-128.804559,49.288706,2363.639893
"25725",-128.77197,49.305314,2351.929932
"25726",-128.739359,49.321915,2339.98999
"25727",-128.706728,49.338507,2328.340088
"25728",-128.674077,49.355093,2315.459961
"25729",-128.641407,49.371671,2311.100098
"25730",-128.608717,49.388243,2306.939941
"25731",-128.576006,49.404807,2298.919922
"25732",-128.543274,49.421364,2285.969971
"25733",-128.510523,49.437913,2278.100098
"25734",-128.477753,49.454455,2275.879883
"25735",-128.444961,49.47099,2274.72998
"25736",-128.41215,49.487518,2272.090088
"25737",-128.379318,49.504037,2270.600098
"25738",-128.346466,49.52055,2267.840088
"25739",-128.313594,49.537056,2267.830078
"25740",-128.280702,49.553554,2276.719971
"25741",-128.247789,49.570045,2287.47998
"25742",-128.214857,49.586528,2285.659912
"25743",-128.181904,49.603004,2293.780029
"25744",-128.148931,49.619473,2298.75
"25745",-128.115937,49.635934,2247.080078
"25746",-128.082923,49.652388,2153.98999
"25747",-128.049889,49.668835,2032.140015
"25748",-128.016834,49.685274,1824.900024
"25749",-127.983759,49.701706,1708.550049
"25750",-127.950664,49.71813,1743.949951
"25751",-127.917549,49.734547,1734.870117
"25752",-127.884414,49.750956,1330.366211
"25753",-127.851257,49.767359,997.784546
"25754",-127.81808,49.783753,728.973633
"25755",-127.784883,49.800141,541.699341
"25756",-127.751666,49.816521,404.805878
"25757",-127.718428,49.832893,301.448944
"25758",-127.685169,49.849259,225.379684
"25759",-127.651891,49.865616,166.531998
"25760",-127.618592,49.881966,123.193504
"25761",-127.585272,49.898309,89.648705
"25762",-127.551931,49.914645,65.304916
"25763",-127.51857,49.930972,63.695896
"25764",-127.48519,49.947293,60.509998
"25765",-127.451788,49.963606,48.064716
"25766",-127.418365,49.979911,35.52512
"25767",-127.384923,49.996209,26.693874
"25768",-127.351459,50.012499,15
"25769",-127.317975,50.028782,15
"25770",-127.284471,50.045058,33.261925
"25771",-127.250945,50.061326,37.67387
"25772",-127.217399,50.077586,15
"25773",-127.183833,50.093839,25.744556
"25774",-127.150246,50.110084,21.820173
"25775",-127.116639,50.126322,21.677719
"25776",-127.08301,50.142552,15
"25777",-127.049362,50.158774,15
"25778",-127.015691,50.174989,15
"25779",-126.982001,50.191197,15
"25780",-126.948291,50.207397,15
"25781",-126.914559,50.223589,15
"25782",-126.880806,50.239774,15
"25783",-126.847034,50.255951,15
"25784",-126.813239,50.272121,15
"25785",-126.779425,50.288283,15
"25786",-126.74559,50.304437,15
"25787",-126.711734,50.320584,15
"25788",-126.677857,50.336723,15
"25789",-126.643959,50.352854,15
"25790",-126.610041,50.368978,15
"25791",-126.576102,50.385094,15
"25792",-126.542141,50.401202,15
"25793",-126.50816,50.417303,15
"25794",-126.474159,50.433397,15
"25795",-126.440136,50.449481,15
"25796",-126.406093,50.465559,15
"25797",-126.372029,50.481629,250
"25798",-126.337943,50.497692,240
"25799",-126.303838,50.513745,210
"25800",-126.269711,50.529793,180
"25801",-126.235563,50.545832,150
"25802",-126.201394,50.561863,110
"25803",-126.167205,50.577886,90
"25804",-126.132995,50.593902,70
"25805",-126.098763,50.609911,78.983765
"25806",-126.06451,50.62591,15
"25807",-126.030237,50.641903,15
"25808",-125.995943,50.657888,15
"25809",-125.961628,50.673864,146.636017
"25810",-125.927292,50.689833,192.361755
"25811",-125.892934,50.705794,15
"25812",-125.858556,50.721748,15
"25813",-125.824157,50.737692,15
"25814",-125.789737,50.753631,15
"25815",-125.755295,50.76956,15
"25816",-125.720834,50.785482,15
"25817",-125.68635,50.801395,15
"25818",-125.651846,50.817302,454.25769
"25819",-125.61732,50.8332,15
"25820",-125.582774,50.849089,15
"25821",-125.548206,50.864972,15
"25822",-125.513618,50.880846,15
"25823",-125.479008,50.896712,15
"25824",-125.444377,50.912571,15
"25825",-125.409725,50.928421,15
"25826",-125.375052,50.944263,15
"25827",-125.340357,50.960097,15
"25828",-125.305642,50.975924,15
"25829",-125.270906,50.991743,15
"25830",-125.236147,51.007553,15
"25831",-125.201369,51.023355,15
"25832",-125.166569,51.039149,15
"25833",-125.131747,51.054935,15
"25834",-125.096905,51.070713,15
"25835",-125.062041,51.086483,15
"25836",-125.027156,51.102244,15
"25837",-124.99225,51.117998,15
"25838",-124.957322,51.133744,15
"25839",-124.922374,51.149481,15
"25840",-124.887404,51.165211,15
"25841",-124.852412,51.180932,15
"25842",-124.8174,51.196644,15
"25843",-129.702931,48.859113,2629.870117
"25844",-129.670875,48.875921,2616.939941
"25845",-129.638799,48.892723,2603.5
"25846",-129.606703,48.909517,2588.889893
"25847",-129.574587,48.926303,2573.629883
"25848",-129.542452,48.943083,2557.620117
"25849",-129.510296,48.959855,2541.26001
"25850",-129.478121,48.976621,2524.949951
"25851",-129.445927,48.99338,2507.370117
"25852",-129.413713,49.01013,2488.919922
"25853",-129.381479,49.026874,2470.76001
"25854",-129.349224,49.04361,2452.350098
"25855",-129.316951,49.060339,2435.050049
"25856",-129.284658,49.077062,2415.780029
"25857",-129.252344,49.093777,2397.780029
"25858",-129.220011,49.110484,2383.620117
"25859",-129.187659,49.127185,2374.280029
"25860",-129.155285,49.143878,2369.040039
"25861",-129.122893,49.160564,2366.070068
"25862",-129.09048,49.177243,2363.949951
"25863",-129.058048,49.193914,2363.939941
"25864",-129.025595,49.210579,2364.320068
"25865",-128.993122,49.227235,2364.469971
"25866",-128.96063,49.243886,2371.120117
"25867",-128.928118,49.260528,2375.51001
"25868",-128.895586,49.277164,2375.449951
"25869",-128.863033,49.293791,2371.320068
"25870",-128.830461,49.310412,2363.110107
"25871",-128.797869,49.327025,2351.47998
"25872",-128.765256,49.343632,2339.26001
"25873",-128.732623,49.360231,2328.629883
"25874",-128.699971,49.376822,2319.810059
"25875",-128.667298,49.393407,2314.330078
"25876",-128.634606,49.409984,2309.75
"25877",-128.601893,49.426553,2303.209961
"25878",-128.56916,49.443116,2292.219971
"25879",-128.536406,49.459672,2286.919922
"25880",-128.503633,49.47622,2284.790039
"25881",-128.47084,49.49276,2277.389893
"25882",-128.438026,49.509293,2267.070068
"25883",-128.405193,49.525819,2266.280029
"25884",-128.372338,49.542338,2261.219971
"25885",-128.339464,49.55885,2253.810059
"25886",-128.306569,49.575353,2250.189941
"25887",-128.273655,49.591849,2244.399902
"25888",-128.240719,49.608339,2202.860107
"25889",-128.207764,49.624821,2222.149902
"25890",-128.174789,49.641296,2278.169922
"25891",-128.141794,49.657763,2241.360107
"25892",-128.108777,49.674223,2185.689941
"25893",-128.075741,49.690675,2139.120117
"25894",-128.042684,49.707119,2065.610107
"25895",-128.009607,49.723557,1996.030029
"25896",-127.976509,49.739987,2037.953369
"25897",-127.943391,49.75641,1812.359253
"25898",-127.910252,49.772826,1326.572021
"25899",-127.877094,49.789234,1082.987915
"25900",-127.843915,49.805635,805.449097
"25901",-127.810716,49.822028,619.302856
"25902",-127.777496,49.838414,458.189056
"25903",-127.744255,49.854792,332.182404
"25904",-127.710994,49.871163,250.831482
"25905",-127.677713,49.887527,184.324188
"25906",-127.644411,49.903883,135.467163
"25907",-127.611089,49.920231,99.103256
"25908",-127.577746,49.936572,72.685226
"25909",-127.544382,49.952906,53.160297
"25910",-127.510998,49.969232,51.910915
"25911",-127.477594,49.985551,43.73439
"25912",-127.444169,50.001862,15
"25913",-127.410723,50.018166,19.887651
"25914",-127.377257,50.034462,15
"25915",-127.343771,50.050751,15
"25916",-127.310263,50.067032,15
"25917",-127.276735,50.083305,28.497581
"25918",-127.243187,50.099571,31.910362
"25919",-127.209617,50.11583,35.09676
"25920",-127.176028,50.132081,15
"25921",-127.142417,50.148325,15
"25922",-127.108786,50.164561,15
"25923",-127.075134,50.180789,15
"25924",-127.041462,50.19701,15
"25925",-127.007768,50.213224,15
"25926",-126.974055,50.229429,15
"25927",-126.94032,50.245628,15
"25928",-126.906564,50.261818,15
"25929",-126.872788,50.278001,15
"25930",-126.838992,50.294177,15
"25931",-126.805174,50.310345,15
"25932",-126.771335,50.326505,15
"25933",-126.737476,50.342656,15
"25934",-126.703596,50.358801,15
"25935",-126.669695,50.374939,15
"25936",-126.635774,50.391068,15
"25937",-126.601831,50.40719,15
"25938",-126.567868,50.423305,15
"25939",-126.533884,50.439411,15
"25940",-126.499879,50.455509,15
